geo_level,geo_code,geo_version,name,variable,value
municipality,3084,,Kheis,Do not know,88.82439
municipality,3084,,Kheis,No,13111.52
municipality,3084,,Kheis,Not applicable,0
municipality,3084,,Kheis,Unspecified,1325.149
municipality,3084,,Kheis,Yes,2040.399
municipality,5263,,Abaqulusi,Do not know,572.4041
municipality,5263,,Abaqulusi,No,139443.2
municipality,5263,,Abaqulusi,Not applicable,191.8897
municipality,5263,,Abaqulusi,Unspecified,12796.89
municipality,5263,,Abaqulusi,Yes,90790.27
municipality,5238,,Alfred Duma,Do not know,633.3289
municipality,5238,,Alfred Duma,No,213307.2
municipality,5238,,Alfred Duma,Not applicable,0
municipality,5238,,Alfred Duma,Unspecified,5929.842
municipality,5238,,Alfred Duma,Yes,136404.1
district,244,,Alfred Nzo,Do not know,979.8105
district,244,,Alfred Nzo,No,701255
district,244,,Alfred Nzo,Not applicable,0
district,244,,Alfred Nzo,Unspecified,47156.28
district,244,,Alfred Nzo,Yes,118472.9
municipality,2124,,Amahlathi,Do not know,117.6855
municipality,2124,,Amahlathi,No,83763.18
municipality,2124,,Amahlathi,Not applicable,0
municipality,2124,,Amahlathi,Unspecified,4673.808
municipality,2124,,Amahlathi,Yes,13270.87
district,525,,Amajuba,Do not know,243.2025
district,525,,Amajuba,No,414545
district,525,,Amajuba,Not applicable,96.66893
district,525,,Amajuba,Unspecified,8834.454
district,525,,Amajuba,Yes,107607.5
district,212,,Amathole,Do not know,2670.291
district,212,,Amathole,No,678834.3
district,212,,Amathole,Not applicable,0
district,212,,Amathole,Unspecified,110346
district,212,,Amathole,Yes,88939.69
municipality,9334,,Ba-Phalaborwa,Do not know,222.0818
municipality,9334,,Ba-Phalaborwa,No,111612.2
municipality,9334,,Ba-Phalaborwa,Not applicable,0
municipality,9334,,Ba-Phalaborwa,Unspecified,6351.442
municipality,9334,,Ba-Phalaborwa,Yes,50751
municipality,1053,,Beaufort West,Do not know,98.07359
municipality,1053,,Beaufort West,No,40515.97
municipality,1053,,Beaufort West,Not applicable,0
municipality,1053,,Beaufort West,Unspecified,289.4995
municipality,1053,,Beaufort West,Yes,10176.44
municipality,9366,,Bela-Bela,Do not know,68.53368
municipality,9366,,Bela-Bela,No,47860.25
municipality,9366,,Bela-Bela,Not applicable,0
municipality,9366,,Bela-Bela,Unspecified,442.3554
municipality,9366,,Bela-Bela,Yes,27924.94
municipality,1013,,Bergrivier,Do not know,76.0251
municipality,1013,,Bergrivier,No,55410.86
municipality,1013,,Bergrivier,Not applicable,0
municipality,1013,,Bergrivier,Unspecified,325.669
municipality,1013,,Bergrivier,Yes,11661.28
municipality,5276,,Big Five Hlabisa,Do not know,474.5631
municipality,5276,,Big Five Hlabisa,No,64032.67
municipality,5276,,Big Five Hlabisa,Not applicable,0
municipality,5276,,Big Five Hlabisa,Unspecified,5844.59
municipality,5276,,Big Five Hlabisa,Yes,46269.86
municipality,1047,,Bitou,Do not know,2.827544
municipality,1047,,Bitou,No,32809.97
municipality,1047,,Bitou,Not applicable,0
municipality,1047,,Bitou,Unspecified,797.9618
municipality,1047,,Bitou,Yes,25546.42
municipality,9351,,Blouberg,Do not know,61.90957
municipality,9351,,Blouberg,No,133255
municipality,9351,,Blouberg,Not applicable,0
municipality,9351,,Blouberg,Unspecified,10962.31
municipality,9351,,Blouberg,Yes,28322.23
municipality,2102,,Blue Crane Route,Do not know,0
municipality,2102,,Blue Crane Route,No,34240.41
municipality,2102,,Blue Crane Route,Not applicable,0
municipality,2102,,Blue Crane Route,Unspecified,691.1983
municipality,2102,,Blue Crane Route,Yes,1131.653
district,637,,Bojanala,Do not know,2066.582
district,637,,Bojanala,No,1027513
district,637,,Bojanala,Not applicable,0
district,637,,Bojanala,Unspecified,36201.27
district,637,,Bojanala,Yes,591367.3
municipality,1025,,Breede Valley,Do not know,0
municipality,1025,,Breede Valley,No,128577.8
municipality,1025,,Breede Valley,Not applicable,0
municipality,1025,,Breede Valley,Unspecified,1296.503
municipality,1025,,Breede Valley,Yes,46704.14
municipality,292,,Buffalo City,Do not know,860.5033
municipality,2920,,Buffalo City,Do not know,860.5033
municipality,292,,Buffalo City,Do not know,860.5033
municipality,2920,,Buffalo City,Do not know,860.5033
municipality,292,,Buffalo City,No,587467.2
municipality,2920,,Buffalo City,No,587467.2
municipality,292,,Buffalo City,No,587467.2
municipality,2920,,Buffalo City,No,587467.2
municipality,292,,Buffalo City,Not applicable,48.93954
municipality,2920,,Buffalo City,Not applicable,48.93954
municipality,292,,Buffalo City,Not applicable,48.93954
municipality,2920,,Buffalo City,Not applicable,48.93954
municipality,292,,Buffalo City,Unspecified,20475.56
municipality,2920,,Buffalo City,Unspecified,20475.56
municipality,292,,Buffalo City,Unspecified,20475.56
municipality,2920,,Buffalo City,Unspecified,20475.56
municipality,292,,Buffalo City,Yes,226144.9
municipality,2920,,Buffalo City,Yes,226144.9
municipality,292,,Buffalo City,Yes,226144.9
municipality,2920,,Buffalo City,Yes,226144.9
municipality,8325,,Bushbuckridge,Do not know,4524.544
municipality,8325,,Bushbuckridge,No,378016.3
municipality,8325,,Bushbuckridge,Not applicable,39.57645
municipality,8325,,Bushbuckridge,Unspecified,28603.64
municipality,8325,,Bushbuckridge,Yes,135031.4
district,210,,Cacadu,Do not know,1241.489
district,210,,Cacadu,No,334805.2
district,210,,Cacadu,Not applicable,0
district,210,,Cacadu,Unspecified,11241.44
district,210,,Cacadu,Yes,132634.7
municipality,1033,,Cape Agulhas,Do not know,185.1198
municipality,1033,,Cape Agulhas,No,29837.93
municipality,1033,,Cape Agulhas,Not applicable,0
municipality,1033,,Cape Agulhas,Unspecified,348.2562
municipality,1033,,Cape Agulhas,Yes,5628.618
district,102,,Cape Winelands,Do not know,643.8166
district,102,,Cape Winelands,No,645036.8
district,102,,Cape Winelands,Not applicable,0
district,102,,Cape Winelands,Unspecified,5853.269
district,102,,Cape Winelands,Yes,214466.8
district,935,,Capricorn,Do not know,1680.16
district,935,,Capricorn,No,918247.2
district,935,,Capricorn,Not applicable,0
district,935,,Capricorn,Unspecified,28325.93
district,935,,Capricorn,Yes,382182.7
municipality,1012,,Cederberg,Do not know,0
municipality,1012,,Cederberg,No,41774.57
municipality,1012,,Cederberg,Not applicable,0
municipality,1012,,Cederberg,Unspecified,1705.521
municipality,1012,,Cederberg,Yes,9469.028
district,105,,Central Karoo,Do not know,98.07359
district,105,,Central Karoo,No,60643.57
district,105,,Central Karoo,Not applicable,0
district,105,,Central Karoo,Unspecified,412.4259
district,105,,Central Karoo,Yes,13093.17
municipality,8301,,Chief Albert Luthuli,Do not know,342.2115
municipality,8301,,Chief Albert Luthuli,No,142166.6
municipality,8301,,Chief Albert Luthuli,Not applicable,0
municipality,8301,,Chief Albert Luthuli,Unspecified,6364.223
municipality,8301,,Chief Albert Luthuli,Yes,38756.46
district,213,,Chris Hani,Do not know,10068.99
district,213,,Chris Hani,No,599515.3
district,213,,Chris Hani,Not applicable,0
