geo_level,geo_code,geo_version,name,variable,value
province,EC,,Eastern Cape,Unspecified,33867.60
province,EC,,Eastern Cape,Prefer to use a state/provincial health institution,14580.02
province,EC,,Eastern Cape,Not on medical aid scheme list of facilities,10906.21
province,EC,,Eastern Cape,Incorrect diagnosis,2959.05
province,EC,,Eastern Cape,Staff rude or uncaring or turned patient away,22659.03
province,EC,,Eastern Cape,Drugs that were needed; not available,38376.27
province,EC,,Eastern Cape,Prefer to use a private health institution,65287.47
province,EC,,Eastern Cape,Too expensive,0.00
province,EC,,Eastern Cape,Opening times not convenient,24952.96
province,EC,,Eastern Cape,Long waiting time,41188.34
province,EC,,Eastern Cape,Not applicable,6244099.69
province,EC,,Eastern Cape,Other,9260.89
province,EC,,Eastern Cape,Facilities not clean,0.00
province,FS,,Free State,Facilities not clean,0.00
province,FS,,Free State,Not applicable,2675214.60
province,FS,,Free State,Staff rude or uncaring or turned patient away,9564.93
province,FS,,Free State,Too expensive,0.00
province,FS,,Free State,Opening times not convenient,1674.46
province,FS,,Free State,Other,17919.75
province,FS,,Free State,Prefer to use a state/provincial health institution,29828.57
province,FS,,Free State,Unspecified,13090.20
province,FS,,Free State,Not on medical aid scheme list of facilities,13317.15
province,FS,,Free State,Prefer to use a private health institution,68528.74
province,FS,,Free State,Drugs that were needed; not available,9545.38
province,FS,,Free State,Incorrect diagnosis,2237.69
province,FS,,Free State,Long waiting time,50326.62
province,GT,,Gauteng,Too expensive,59500.98
province,GT,,Gauteng,Facilities not clean,24460.77
province,GT,,Gauteng,Incorrect diagnosis,7814.24
province,GT,,Gauteng,Unspecified,153472.14
province,GT,,Gauteng,Opening times not convenient,17128.68
province,GT,,Gauteng,Prefer to use a state/provincial health institution,76183.58
province,GT,,Gauteng,Prefer to use a private health institution,400308.33
province,GT,,Gauteng,Not applicable,13533853.73
province,GT,,Gauteng,Staff rude or uncaring or turned patient away,32450.44
province,GT,,Gauteng,Long waiting time,122379.61
province,GT,,Gauteng,Not on medical aid scheme list of facilities,19496.11
province,GT,,Gauteng,Other,185444.78
province,GT,,Gauteng,Drugs that were needed; not available,28251.11
province,KZN,,KwaZulu-Natal,Facilities not clean,1557.52
province,KZN,,KwaZulu-Natal,Drugs that were needed; not available,22048.17
province,KZN,,KwaZulu-Natal,Other,49261.75
province,KZN,,KwaZulu-Natal,Incorrect diagnosis,9065.96
province,KZN,,KwaZulu-Natal,Prefer to use a private health institution,140772.59
province,KZN,,KwaZulu-Natal,Prefer to use a state/provincial health institution,12674.94
province,KZN,,KwaZulu-Natal,Too expensive,12036.78
province,KZN,,KwaZulu-Natal,Not applicable,10859639.48
province,KZN,,KwaZulu-Natal,Opening times not convenient,8696.07
province,KZN,,KwaZulu-Natal,Unspecified,49920.05
province,KZN,,KwaZulu-Natal,Not on medical aid scheme list of facilities,2817.68
province,KZN,,KwaZulu-Natal,Long waiting time,42169.90
province,KZN,,KwaZulu-Natal,Staff rude or uncaring or turned patient away,4556.71
province,LIM,,Limpopo,Incorrect diagnosis,0.00
province,LIM,,Limpopo,Staff rude or uncaring or turned patient away,22648.96
province,LIM,,Limpopo,Unspecified,59964.70
province,LIM,,Limpopo,Prefer to use a state/provincial health institution,12603.50
