geo_level,geo_code,geo_version,name,variable,value
state,1,,Abia,Pit latrine without a slab or an open pit,4.7
state,1,,Abia,Flush or pour flush toilet to a pit latrine,2.5
state,1,,Abia,Flush or pour flush toilet to a piped sewer system,0.3
state,1,,Abia,Shared flush or pour flush toilets to piper sewer systems,0.4
state,1,,Abia,Ventilated improved pit latrine (VIP),0.3
state,1,,Abia,Hanging toilet or hanging latrine,0
state,1,,Abia,"Flush or pour flush toilet not to a sewer, septic tank or pit latrine",0.1
state,1,,Abia,Pit latrine with a slab,21
state,1,,Abia,Open defecation,2
state,1,,Abia,Shared ventilated improved pit latrine (VIP),0
state,1,,Abia,Shared flush or pour flush toilets to septic tank,14.8
state,1,,Abia,Other types of toilet facility,0
state,1,,Abia,Shared pit latrine with a slab,11.6
state,1,,Abia,Composting toilet,0
state,1,,Abia,Flush or pour flush toilet to a septic tank,35.5
state,1,,Abia,Shared composting toilet,0.3
state,1,,Abia,Bucket toilet,0
state,1,,Abia,Shared flush or pour flush toilets to a pit latrine,6.4
state,2,,Adamawa,Shared flush or pour flush toilets to a pit latrine,0.1
state,2,,Adamawa,Shared ventilated improved pit latrine (VIP),1.2
state,2,,Adamawa,Ventilated improved pit latrine (VIP),5.4
state,2,,Adamawa,Hanging toilet or hanging latrine,0
state,2,,Adamawa,Pit latrine without a slab or an open pit,0.5
state,2,,Adamawa,Shared composting toilet,0
state,2,,Adamawa,Shared flush or pour flush toilets to septic tank,0.1
state,2,,Adamawa,Pit latrine with a slab,48.2
state,2,,Adamawa,Other types of toilet facility,0
state,2,,Adamawa,Flush or pour flush toilet to a piped sewer system,0.1
state,2,,Adamawa,Bucket toilet,0
state,2,,Adamawa,Shared pit latrine with a slab,19.1
state,2,,Adamawa,Shared flush or pour flush toilets to piper sewer systems,0
state,2,,Adamawa,Flush or pour flush toilet to a septic tank,1.3
state,2,,Adamawa,Open defecation,22.8
state,2,,Adamawa,Composting toilet,0
state,2,,Adamawa,"Flush or pour flush toilet not to a sewer, septic tank or pit latrine",0.3
state,2,,Adamawa,Flush or pour flush toilet to a pit latrine,1.1
state,3,,Akwa Ibom,Flush or pour flush toilet to a pit latrine,13.5
state,3,,Akwa Ibom,Shared flush or pour flush toilets to a pit latrine,11.9
state,3,,Akwa Ibom,Flush or pour flush toilet to a septic tank,8.8
state,3,,Akwa Ibom,Bucket toilet,0.5
state,3,,Akwa Ibom,Shared flush or pour flush toilets to septic tank,4.7
state,3,,Akwa Ibom,Hanging toilet or hanging latrine,0.4
state,3,,Akwa Ibom,Shared ventilated improved pit latrine (VIP),1.7
state,3,,Akwa Ibom,Composting toilet,2.2
state,3,,Akwa Ibom,Pit latrine without a slab or an open pit,5.9
state,3,,Akwa Ibom,Other types of toilet facility,0
state,3,,Akwa Ibom,Ventilated improved pit latrine (VIP),1.5
state,3,,Akwa Ibom,"Flush or pour flush toilet not to a sewer, septic tank or pit latrine",0.2
state,3,,Akwa Ibom,Open defecation,4.8
state,3,,Akwa Ibom,Shared composting toilet,0.7
state,3,,Akwa Ibom,Shared pit latrine with a slab,18.7
state,3,,Akwa Ibom,Flush or pour flush toilet to a piped sewer system,5.6
state,3,,Akwa Ibom,Shared flush or pour flush toilets to piper sewer systems,1.4
state,3,,Akwa Ibom,Pit latrine with a slab,17.7
state,4,,Anambra,Flush or pour flush toilet to a septic tank,21.7
state,4,,Anambra,Bucket toilet,0
state,4,,Anambra,Open defecation,17.5
state,4,,Anambra,Pit latrine with a slab,24.6
state,4,,Anambra,"Flush or pour flush toilet not to a sewer, septic tank or pit latrine",0
state,4,,Anambra,Shared flush or pour flush toilets to a pit latrine,1
state,4,,Anambra,Hanging toilet or hanging latrine,0
state,4,,Anambra,Ventilated improved pit latrine (VIP),0.2
state,4,,Anambra,Flush or pour flush toilet to a pit latrine,2.5
state,4,,Anambra,Shared flush or pour flush toilets to septic tank,3.3
state,4,,Anambra,Shared composting toilet,0
state,4,,Anambra,Shared flush or pour flush toilets to piper sewer systems,6.3
state,4,,Anambra,Shared pit latrine with a slab,8.6
state,4,,Anambra,Composting toilet,0
state,4,,Anambra,Other types of toilet facility,0
state,4,,Anambra,Flush or pour flush toilet to a piped sewer system,14.4
state,4,,Anambra,Pit latrine without a slab or an open pit,0
state,4,,Anambra,Shared ventilated improved pit latrine (VIP),0.1
state,5,,Bauchi,Other types of toilet facility,0
state,5,,Bauchi,Open defecation,9.3
state,5,,Bauchi,Shared pit latrine with a slab,3.5
state,5,,Bauchi,Pit latrine without a slab or an open pit,59.8
state,5,,Bauchi,Ventilated improved pit latrine (VIP),1.2
state,5,,Bauchi,Flush or pour flush toilet to a pit latrine,1.2
state,5,,Bauchi,Composting toilet,0
state,5,,Bauchi,Shared flush or pour flush toilets to septic tank,0.1
state,5,,Bauchi,Shared flush or pour flush toilets to a pit latrine,0.2
state,5,,Bauchi,Flush or pour flush toilet to a piped sewer system,1.2
state,5,,Bauchi,Shared ventilated improved pit latrine (VIP),0.3
state,5,,Bauchi,Hanging toilet or hanging latrine,0
state,5,,Bauchi,Shared flush or pour flush toilets to piper sewer systems,0
state,5,,Bauchi,Flush or pour flush toilet to a septic tank,2.3
state,5,,Bauchi,Pit latrine with a slab,20.8
state,5,,Bauchi,Shared composting toilet,0
state,5,,Bauchi,Bucket toilet,0
state,5,,Bauchi,"Flush or pour flush toilet not to a sewer, septic tank or pit latrine",0
state,6,,Bayelsa,Shared composting toilet,0
state,6,,Bayelsa,Shared ventilated improved pit latrine (VIP),0
state,6,,Bayelsa,Shared flush or pour flush toilets to piper sewer systems,3.6
state,6,,Bayelsa,Flush or pour flush toilet to a piped sewer system,8.4
state,6,,Bayelsa,Shared flush or pour flush toilets to septic tank,3.3
state,6,,Bayelsa,Other types of toilet facility,0
state,6,,Bayelsa,Shared pit latrine with a slab,0.8
state,6,,Bayelsa,Pit latrine with a slab,0.5
state,6,,Bayelsa,Flush or pour flush toilet to a pit latrine,0.6
state,6,,Bayelsa,Open defecation,61.5
state,6,,Bayelsa,Bucket toilet,0.3
state,6,,Bayelsa,Flush or pour flush toilet to a septic tank,10.6
state,6,,Bayelsa,Ventilated improved pit latrine (VIP),0
state,6,,Bayelsa,Shared flush or pour flush toilets to a pit latrine,3.6
state,6,,Bayelsa,Hanging toilet or hanging latrine,5.9
state,6,,Bayelsa,Composting toilet,0
state,6,,Bayelsa,Pit latrine without a slab or an open pit,0.7
state,6,,Bayelsa,"Flush or pour flush toilet not to a sewer, septic tank or pit latrine",0.1
state,7,,Benue,Shared ventilated improved pit latrine (VIP),0.1
state,7,,Benue,Shared pit latrine with a slab,2.6
state,7,,Benue,Shared flush or pour flush toilets to septic tank,0.1
state,7,,Benue,Pit latrine with a slab,13.1
state,7,,Benue,Other types of toilet facility,0
state,7,,Benue,Shared flush or pour flush toilets to a pit latrine,5.8
state,7,,Benue,Pit latrine without a slab or an open pit,13.9
state,7,,Benue,"Flush or pour flush toilet not to a sewer, septic tank or pit latrine",0.2
state,7,,Benue,Shared composting toilet,0
state,7,,Benue,Hanging toilet or hanging latrine,0
state,7,,Benue,Bucket toilet,0.1
state,7,,Benue,Flush or pour flush toilet to a piped sewer system,8.9
state,7,,Benue,Flush or pour flush toilet to a septic tank,3.2
state,7,,Benue,Flush or pour flush toilet to a pit latrine,8
state,7,,Benue,Ventilated improved pit latrine (VIP),0.1
state,7,,Benue,Composting toilet,0
state,7,,Benue,Shared flush or pour flush toilets to piper sewer systems,1.9
state,7,,Benue,Open defecation,41.9
state,8,,Borno,Bucket toilet,0
state,8,,Borno,Shared flush or pour flush toilets to septic tank,0.4
state,8,,Borno,Ventilated improved pit latrine (VIP),0
state,8,,Borno,Hanging toilet or hanging latrine,0
state,8,,Borno,Shared ventilated improved pit latrine (VIP),0
state,8,,Borno,Pit latrine without a slab or an open pit,24.5
state,8,,Borno,Shared pit latrine with a slab,13.8
state,8,,Borno,Flush or pour flush toilet to a pit latrine,3.7
state,8,,Borno,Composting toilet,0
state,8,,Borno,Shared flush or pour flush toilets to a pit latrine,1.2
state,8,,Borno,Shared flush or pour flush toilets to piper sewer systems,1.1
state,8,,Borno,Flush or pour flush toilet to a piped sewer system,4.6
state,8,,Borno,Shared composting toilet,0
state,8,,Borno,Other types of toilet facility,0
state,8,,Borno,Pit latrine with a slab,38.7
state,8,,Borno,Flush or pour flush toilet to a septic tank,2.4
state,8,,Borno,"Flush or pour flush toilet not to a sewer, septic tank or pit latrine",0.3
state,8,,Borno,Open defecation,9.3
state,9,,Cross River,Shared flush or pour flush toilets to a pit latrine,8
state,9,,Cross River,Bucket toilet,0
state,9,,Cross River,Composting toilet,0.1
state,9,,Cross River,Open defecation,11.4
state,9,,Cross River,Hanging toilet or hanging latrine,0
state,9,,Cross River,Flush or pour flush toilet to a septic tank,13.2
state,9,,Cross River,Other types of toilet facility,0
state,9,,Cross River,Ventilated improved pit latrine (VIP),0.8
state,9,,Cross River,Shared flush or pour flush toilets to septic tank,10.4
state,9,,Cross River,Shared pit latrine with a slab,4.4
state,9,,Cross River,Flush or pour flush toilet to a piped sewer system,0
state,9,,Cross River,Flush or pour flush toilet to a pit latrine,7
state,9,,Cross River,Shared composting toilet,0
state,9,,Cross River,Shared flush or pour flush toilets to piper sewer systems,0.1
state,9,,Cross River,Pit latrine with a slab,1.7
state,9,,Cross River,"Flush or pour flush toilet not to a sewer, septic tank or pit latrine",2.7
state,9,,Cross River,Pit latrine without a slab or an open pit,39.3
state,9,,Cross River,Shared ventilated improved pit latrine (VIP),0.8
state,10,,Delta,Pit latrine with a slab,1
