geo_level,geo_code,geo_version,name,variable,value
county,30,,Baringo,Ministry of Health,454
county,36,,Bomet,Ministry of Health,469
county,39,,Bungoma,Ministry of Health,1087
county,40,,Busia,Ministry of Health,761
county,28,,Elgeyo-Marakwet,Ministry of Health,590
county,14,,Embu,Ministry of Health,928
county,7,,Garissa,Ministry of Health,104
county,43,,Homa Bay,Ministry of Health,426
county,11,,Isiolo,Ministry of Health,89
county,34,,Kajiado,Ministry of Health,624
county,37,,Kakamega,Ministry of Health,1499
country,KE,,Kenya,Ministry of Health,24498
county,35,,Kericho,Ministry of Health,997
county,22,,Kiambu,Ministry of Health,731
county,3,,Kilifi,Ministry of Health,195
county,20,,Kirinyaga,Ministry of Health,151
county,45,,Kisii,Ministry of Health,301
county,42,,Kisumu,Ministry of Health,432
county,15,,Kitui,Ministry of Health,628
county,2,,Kwale,Ministry of Health,152
county,31,,Laikipia,Ministry of Health,313
county,5,,Lamu,Ministry of Health,12
county,16,,Machakos,Ministry of Health,446
county,17,,Makueni,Ministry of Health,641
county,9,,Mandera,Ministry of Health,146
county,10,,Marsabit,Ministry of Health,212
county,12,,Meru,Ministry of Health,238
county,44,,Migori,Ministry of Health,579
county,1,,Mombasa,Ministry of Health,71
county,21,,Murang'a,Ministry of Health,457
county,47,,Nairobi,Ministry of Health,1748
county,32,,Nakuru,Ministry of Health,1821
county,29,,Nandi,Ministry of Health,544
county,33,,Narok,Ministry of Health,527
county,46,,Nyamira,Ministry of Health,505
county,18,,Nyandarua,Ministry of Health,139
county,19,,Nyeri,Ministry of Health,546
county,25,,Samburu,Ministry of Health,324
county,41,,Siaya,Ministry of Health,679
county,6,,Taita-Taveta,Ministry of Health,239
county,4,,Tana River,Ministry of Health,167
county,13,,Tharaka-Nithi,Ministry of Health,286
county,26,,Trans-Nzoia,Ministry of Health,467
county,23,,Turkana,Ministry of Health,648
county,27,,Uasin Gishu,Ministry of Health,1245
county,38,,Vihiga,Ministry of Health,474
county,8,,Wajir,Ministry of Health,117
county,24,,West Pokot,Ministry of Health,289
subcounty,27144,,Ainabkoi,Ministry of Health,963
subcounty,35190,,Ainamoi,Ministry of Health,277
subcounty,29152,,Aldai,Ministry of Health,73
subcounty,41234,,Alego Usonga,Ministry of Health,258
subcounty,44254,,Awendo,Ministry of Health,21
subcounty,7028,,Balambala,Ministry of Health,11
subcounty,9040,,Banissa,Ministry of Health,15
subcounty,30159,,Baringo Central,Ministry of Health,76
subcounty,30158,,Baringo North,Ministry of Health,37
subcounty,35192,,Belgut,Ministry of Health,45
subcounty,45264,,Bobasi,Ministry of Health,139
subcounty,45263,,Bomachoge Borabu,Ministry of Health,0
subcounty,45265,,Bomachoge Chache,Ministry of Health,11
subcounty,36197,,Bomet Central,Ministry of Health,20
subcounty,36196,,Bomet East,Ministry of Health,185
subcounty,45261,,Bonchari,Ministry of Health,41
subcounty,41236,,Bondo,Ministry of Health,170
subcounty,46273,,Borabu,Ministry of Health,30
subcounty,39219,,Bumula,Ministry of Health,106
,,,Bunyala,Ministry of Health,106
