geo_level,geo_code,geo_version,name,variable,value
district,244,,Alfred Nzo,2008,47.9
district,525,,Amajuba,2008,69
district,212,,Amathole,2008,87.9
district,637,,Bojanala,2008,47.5
district,292,,Buffalo City,2008,76.7
district,210,,Sarah Baartman,2008,47.1
district,102,,Cape Winelands,2008,56.2
district,935,,Capricorn,2008,37.7
district,105,,Central Karoo,2008,81.5
district,213,,Chris Hani,2008,65.8
district,191,,City of Cape Town,2008,57.5
district,798,,City of Johannesburg,2008,58.5
district,799,,City of Tshwane,2008,50.4
district,640,,Dr Kenneth Kaunda,2008,86.3
district,639,,Dr Ruth Segomotsi Mompati,2008,60.2
province,EC,,Eastern Cape,2008,56.3
district,104,,Garden Route,2008,56
district,832,,Ehlanzeni,2008,61.2
district,797,,Ekurhuleni,2008,46.5
district,420,,Fezile Dabi,2008,55.8
district,309,,Frances Baard,2008,56.9
province,FS,,Free State,2008,52.9
province,GT,,Gauteng,2008,50.4
district,830,,Gert Sibande,2008,51.3
district,214,,Joe Gqabi,2008,64
district,345,,John Taolo Gaetsewe,2008,63.7
province,KZN,,KwaZulu-Natal,2008,51.7
district,418,,Lejweleputswa,2008,47.3
province,LIM,,Limpopo,2008,38.8
district,494,,Mangaung,2008,57.3
district,933,,Mopani,2008,41.2
province,MP,,Mpumalanga,2008,55.2
district,306,,Namakwa,2008,58.7
district,293,,Nelson Mandela Bay,2008,51.9
district,638,,Ngaka Modiri Molema,2008,63.7
district,831,,Nkangala,2008,48.8
province,NW,,North West,2008,61.2
province,NC,,Northern Cape,2008,61.2
district,215,,O.R.Tambo,2008,46.3
district,103,,Overberg,2008,66.5
district,307,,Pixley ka Seme,2008,98.7
district,742,,Sedibeng,2008,38.5
district,947,,Sekhukhune,2008,43.8
district,543,,Harry Gwala,2008,59
country,ZA,,South Africa,2008,52.3
district,419,,Thabo Mofutsanyana,2008,55.8
district,521,,Ugu,2008,57.1
district,522,,Umgungundlovu,2008,60.4
district,527,,Umkhanyakude,2008,48.1
district,524,,Umzinyathi,2008,73.5
district,523,,Uthukela,2008,56
district,528,,King Cetshwayo,2008,52.3
district,934,,Vhembe,2008,35.4
district,936,,Waterberg,2008,33.1
district,101,,West Coast,2008,58.7
district,748,,West Rand,2008,60.2
province,WC,,Western Cape,2008,58.7
district,416,,Xhariep,2008,60.2
district,308,,ZF Mgcawu,2008,56.2
district,526,,Zululand,2008,51.3
district,595,,eThekwini,2008,46.3
district,529,,iLembe,2008,36.7
continent,AFR,,Africa,2008,21.8
district,244,,Alfred Nzo,2010,33.7
district,525,,Amajuba,2010,50
district,212,,Amathole,2010,74
district,637,,Bojanala,2010,46.9
district,292,,Buffalo City,2010,47.9
district,210,,Sarah Baartman,2010,81.9
district,102,,Cape Winelands,2010,75.8
district,935,,Capricorn,2010,37.1
district,105,,Central Karoo,2010,72.7
district,213,,Chris Hani,2010,53.1
district,191,,City of Cape Town,2010,58.5
district,798,,City of Johannesburg,2010,65.6
district,799,,City of Tshwane,2010,46.9
district,640,,Dr Kenneth Kaunda,2010,52.1
district,639,,Dr Ruth Segomotsi Mompati,2010,37.1
province,EC,,Eastern Cape,2010,54
district,104,,Garden Route,2010,73.3
district,832,,Ehlanzeni,2010,39
district,797,,Ekurhuleni,2010,47.1
district,420,,Fezile Dabi,2010,61
district,309,,Frances Baard,2010,57.9
province,FS,,Free State,2010,64.6
province,GT,,Gauteng,2010,54.6
district,830,,Gert Sibande,2010,39.6
district,214,,Joe Gqabi,2010,44.8
district,345,,John Taolo Gaetsewe,2010,51.3
province,KZN,,KwaZulu-Natal,2010,53.5
district,418,,Lejweleputswa,2010,54
province,LIM,,Limpopo,2010,40.2
district,494,,Mangaung,2010,65.4
district,933,,Mopani,2010,52.3
province,MP,,Mpumalanga,2010,40.8
district,306,,Namakwa,2010,81.5
district,293,,Nelson Mandela Bay,2010,47.9
district,638,,Ngaka Modiri Molema,2010,42.7
district,831,,Nkangala,2010,42.7
province,NW,,North West,2010,45.4
province,NC,,Northern Cape,2010,58.8
district,215,,O.R.Tambo,2010,62.7
district,103,,Overberg,2010,72.5
district,307,,Pixley ka Seme,2010,55
district,742,,Sedibeng,2010,46.9
district,947,,Sekhukhune,2010,33.1
district,543,,Harry Gwala,2010,49.4
country,ZA,,South Africa,2010,52.1
district,419,,Thabo Mofutsanyana,2010,67.3
district,521,,Ugu,2010,63.1
district,522,,Umgungundlovu,2010,52.1
district,527,,Umkhanyakude,2010,57.3
district,524,,Umzinyathi,2010,54.4
district,523,,Uthukela,2010,55.8
district,528,,King Cetshwayo,2010,50.8
district,934,,Vhembe,2010,42.7
district,936,,Waterberg,2010,40
district,101,,West Coast,2010,55.6
district,748,,West Rand,2010,65
province,WC,,Western Cape,2010,61.9
district,416,,Xhariep,2010,64.6
district,308,,ZF Mgcawu,2010,54.2
district,526,,Zululand,2010,50.6
district,595,,eThekwini,2010,53.3
district,529,,iLembe,2010,57.7
continent,AFR,,Africa,2010,21.7
district,244,,Alfred Nzo,2011,33.7
district,525,,Amajuba,2011,50
district,212,,Amathole,2011,74
district,637,,Bojanala,2011,46.9
district,292,,Buffalo City,2011,47.9
district,210,,Sarah Baartman,2011,81.9
district,102,,Cape Winelands,2011,75.8
district,935,,Capricorn,2011,37.1
district,105,,Central Karoo,2011,72.7
district,213,,Chris Hani,2011,53.1
district,191,,City of Cape Town,2011,58.5
district,798,,City of Johannesburg,2011,65.6
district,799,,City of Tshwane,2011,46.9
district,640,,Dr Kenneth Kaunda,2011,52.1
district,639,,Dr Ruth Segomotsi Mompati,2011,37.1
province,EC,,Eastern Cape,2011,54
district,104,,Garden Route,2011,73.3
district,832,,Ehlanzeni,2011,39
district,797,,Ekurhuleni,2011,47.1
district,420,,Fezile Dabi,2011,61
district,309,,Frances Baard,2011,57.9
province,FS,,Free State,2011,64.6
province,GT,,Gauteng,2011,54.6
district,830,,Gert Sibande,2011,39.6
district,214,,Joe Gqabi,2011,44.8
district,345,,John Taolo Gaetsewe,2011,51.3
province,KZN,,KwaZulu-Natal,2011,53.5
district,418,,Lejweleputswa,2011,54
province,LIM,,Limpopo,2011,40.2
district,494,,Mangaung,2011,65.4
district,933,,Mopani,2011,52.3
province,MP,,Mpumalanga,2011,40.8
district,306,,Namakwa,2011,81.5
district,293,,Nelson Mandela Bay,2011,47.9
district,638,,Ngaka Modiri Molema,2011,42.7
district,831,,Nkangala,2011,42.7
province,NW,,North West,2011,45.4
province,NC,,Northern Cape,2011,58.8
district,215,,O.R.Tambo,2011,62.7
district,103,,Overberg,2011,72.5
district,307,,Pixley ka Seme,2011,55
district,742,,Sedibeng,2011,46.9
district,947,,Sekhukhune,2011,33.1
district,543,,Harry Gwala,2011,49.4
country,ZA,,South Africa,2011,52.1
district,419,,Thabo Mofutsanyana,2011,67.3
district,521,,Ugu,2011,63.1
district,522,,Umgungundlovu,2011,52.1
district,527,,Umkhanyakude,2011,57.3
district,524,,Umzinyathi,2011,54.4
district,523,,Uthukela,2011,55.8
district,528,,King Cetshwayo,2011,50.8
district,934,,Vhembe,2011,42.7
district,936,,Waterberg,2011,40
district,101,,West Coast,2011,55.6
district,748,,West Rand,2011,65
province,WC,,Western Cape,2011,61.9
district,416,,Xhariep,2011,64.6
district,308,,ZF Mgcawu,2011,54.2
district,526,,Zululand,2011,50.6
district,595,,eThekwini,2011,53.3
district,529,,iLembe,2011,57.7
continent,AFR,,Africa,2011,21.6
district,244,,Alfred Nzo,2012,45.8
district,525,,Amajuba,2012,47.5
district,212,,Amathole,2012,43.7
district,637,,Bojanala,2012,43.7
district,292,,Buffalo City,2012,47.1
district,210,,Sarah Baartman,2012,70.8
district,102,,Cape Winelands,2012,64.4
district,935,,Capricorn,2012,29.4
district,105,,Central Karoo,2012,85.2
district,213,,Chris Hani,2012,50.2
district,191,,City of Cape Town,2012,53.8
district,798,,City of Johannesburg,2012,54
district,799,,City of Tshwane,2012,39.2
district,640,,Dr Kenneth Kaunda,2012,44.6
district,639,,Dr Ruth Segomotsi Mompati,2012,78.1
province,EC,,Eastern Cape,2012,57.3
district,104,,Garden Route,2012,62.7
district,832,,Ehlanzeni,2012,41.2
district,797,,Ekurhuleni,2012,56.2
district,420,,Fezile Dabi,2012,66
district,309,,Frances Baard,2012,59.4
province,FS,,Free State,2012,50
province,GT,,Gauteng,2012,50.8
district,830,,Gert Sibande,2012,26.9
district,214,,Joe Gqabi,2012,59.8
district,345,,John Taolo Gaetsewe,2012,61.3
province,KZN,,KwaZulu-Natal,2012,50.4
district,418,,Lejweleputswa,2012,42.1
province,LIM,,Limpopo,2012,39.6
district,494,,Mangaung,2012,47.9
district,933,,Mopani,2012,68.7
province,MP,,Mpumalanga,2012,36.7
district,306,,Namakwa,2012,46.7
district,293,,Nelson Mandela Bay,2012,68.7
district,638,,Ngaka Modiri Molema,2012,61.5
district,831,,Nkangala,2012,41.9
province,NW,,North West,2012,56.2
province,NC,,Northern Cape,2012,56.3
district,215,,O.R.Tambo,2012,58.1
district,103,,Overberg,2012,59.2
district,307,,Pixley ka Seme,2012,64.8
district,742,,Sedibeng,2012,47.3
district,947,,Sekhukhune,2012,26.5
district,543,,Harry Gwala,2012,38.1
country,ZA,,South Africa,2012,50.8
district,419,,Thabo Mofutsanyana,2012,50.4
district,521,,Ugu,2012,62.3
district,522,,Umgungundlovu,2012,55.2
district,527,,Umkhanyakude,2012,45
district,524,,Umzinyathi,2012,41.9
district,523,,Uthukela,2012,50
district,528,,King Cetshwayo,2012,52.1
district,934,,Vhembe,2012,44
district,936,,Waterberg,2012,38.7
district,101,,West Coast,2012,54.6
district,748,,West Rand,2012,59.8
province,WC,,Western Cape,2012,57.7
district,416,,Xhariep,2012,53.7
district,308,,ZF Mgcawu,2012,44
district,526,,Zululand,2012,41.2
district,595,,eThekwini,2012,52.1
district,529,,iLembe,2012,41
continent,AFR,,Africa,2012,21.5
district,244,,Alfred Nzo,2014,42.3
district,525,,Amajuba,2014,44.8
district,212,,Amathole,2014,48.1
district,637,,Bojanala,2014,35
district,292,,Buffalo City,2014,53.8
district,210,,Sarah Baartman,2014,67.1
district,102,,Cape Winelands,2014,70.8
district,935,,Capricorn,2014,25.2
district,105,,Central Karoo,2014,63.7
district,213,,Chris Hani,2014,45.6
district,191,,City of Cape Town,2014,36.2
district,798,,City of Johannesburg,2014,50
district,799,,City of Tshwane,2014,31.2
district,640,,Dr Kenneth Kaunda,2014,39.6
district,639,,Dr Ruth Segomotsi Mompati,2014,43.5
province,EC,,Eastern Cape,2014,46
district,104,,Garden Route,2014,50.8
district,832,,Ehlanzeni,2014,34.4
district,797,,Ekurhuleni,2014,27.3
district,420,,Fezile Dabi,2014,43.7
district,309,,Frances Baard,2014,46.3
province,FS,,Free State,2014,42.1
province,GT,,Gauteng,2014,38.8
district,830,,Gert Sibande,2014,39
district,214,,Joe Gqabi,2014,44.2
district,345,,John Taolo Gaetsewe,2014,55.8
province,KZN,,KwaZulu-Natal,2014,39.8
district,418,,Lejweleputswa,2014,39.4
province,LIM,,Limpopo,2014,32.1
district,494,,Mangaung,2014,45.8
district,933,,Mopani,2014,39.6
province,MP,,Mpumalanga,2014,36.9
district,306,,Namakwa,2014,55.2
district,293,,Nelson Mandela Bay,2014,52.9
district,638,,Ngaka Modiri Molema,2014,42.9
district,831,,Nkangala,2014,37.5
province,NW,,North West,2014,40.2
province,NC,,Northern Cape,2014,55.8
district,215,,O.R.Tambo,2014,36.7
district,103,,Overberg,2014,56.3
district,307,,Pixley ka Seme,2014,56.7
district,742,,Sedibeng,2014,36.3
district,947,,Sekhukhune,2014,38.8
district,543,,Harry Gwala,2014,53.8
