geo_level,geo_code,geo_version,name,variable,value
municipality,5263,,Abaqulusi,Do not know,3227.189
municipality,5263,,Abaqulusi,No,35967.85
municipality,5263,,Abaqulusi,Not applicable,138570.7
municipality,5263,,Abaqulusi,Unspecified,77.09796
municipality,5263,,Abaqulusi,Yes,65951.77
municipality,5238,,Alfred Duma,Do not know,198.5347
municipality,5238,,Alfred Duma,No,52120.98
municipality,5238,,Alfred Duma,Not applicable,222981.3
municipality,5238,,Alfred Duma,Unspecified,9.40778
municipality,5238,,Alfred Duma,Yes,80964.31
district,244,,Alfred Nzo,Do not know,544.2657
district,244,,Alfred Nzo,No,92866.02
district,244,,Alfred Nzo,Not applicable,597548.5
district,244,,Alfred Nzo,Unspecified,221.6267
district,244,,Alfred Nzo,Yes,176683.6
municipality,2124,,Amahlathi,Do not know,87.71402
municipality,2124,,Amahlathi,No,14609.02
municipality,2124,,Amahlathi,Not applicable,70350.71
municipality,2124,,Amahlathi,Unspecified,27.86734
municipality,2124,,Amahlathi,Yes,16750.22
district,525,,Amajuba,Do not know,523.3858
district,525,,Amajuba,No,69170.65
district,525,,Amajuba,Not applicable,362228.1
district,525,,Amajuba,Unspecified,14.55263
district,525,,Amajuba,Yes,99390.14
district,212,,Amathole,Do not know,2236.215
district,212,,Amathole,No,117076.9
district,212,,Amathole,Not applicable,583410.7
district,212,,Amathole,Unspecified,424.6787
district,212,,Amathole,Yes,177641.8
municipality,9334,,Ba-Phalaborwa,Do not know,193.2422
municipality,9334,,Ba-Phalaborwa,No,17922.12
municipality,9334,,Ba-Phalaborwa,Not applicable,125549.1
municipality,9334,,Ba-Phalaborwa,Unspecified,41.13352
municipality,9334,,Ba-Phalaborwa,Yes,25231.11
municipality,1053,,Beaufort West,Do not know,48.10709
municipality,1053,,Beaufort West,No,4467.407
municipality,1053,,Beaufort West,Not applicable,43658.71
municipality,1053,,Beaufort West,Unspecified,94.12557
municipality,1053,,Beaufort West,Yes,2811.629
municipality,9366,,Bela-Bela,Do not know,0
municipality,9366,,Bela-Bela,No,3898.954
municipality,9366,,Bela-Bela,Not applicable,60607.16
municipality,9366,,Bela-Bela,Unspecified,0
municipality,9366,,Bela-Bela,Yes,11789.97
municipality,1013,,Bergrivier,Do not know,0
municipality,1013,,Bergrivier,No,6016.819
municipality,1013,,Bergrivier,Not applicable,55489.63
municipality,1013,,Bergrivier,Unspecified,0
municipality,1013,,Bergrivier,Yes,5967.377
municipality,5276,,Big Five Hlabisa,Do not know,705.1227
municipality,5276,,Big Five Hlabisa,No,14765.76
municipality,5276,,Big Five Hlabisa,Not applicable,64078.67
municipality,5276,,Big Five Hlabisa,Unspecified,0
municipality,5276,,Big Five Hlabisa,Yes,37072.13
municipality,1047,,Bitou,Do not know,47.44918
municipality,1047,,Bitou,No,3385.938
municipality,1047,,Bitou,Not applicable,53147.56
municipality,1047,,Bitou,Unspecified,49.4939
municipality,1047,,Bitou,Yes,2526.742
municipality,9351,,Blouberg,Do not know,108.6478
municipality,9351,,Blouberg,No,5779.988
municipality,9351,,Blouberg,Not applicable,150044.1
municipality,9351,,Blouberg,Unspecified,247.4997
municipality,9351,,Blouberg,Yes,16421.23
municipality,2102,,Blue Crane Route,Do not know,0
municipality,2102,,Blue Crane Route,No,4333.721
municipality,2102,,Blue Crane Route,Not applicable,26371.96
municipality,2102,,Blue Crane Route,Unspecified,0
municipality,2102,,Blue Crane Route,Yes,5357.582
district,637,,Bojanala,Do not know,2213.732
district,637,,Bojanala,No,133843.5
district,637,,Bojanala,Not applicable,1288982
district,637,,Bojanala,Unspecified,950.0315
district,637,,Bojanala,Yes,231159.1
municipality,1025,,Breede Valley,Do not know,118.9974
municipality,1025,,Breede Valley,No,22351.61
municipality,1025,,Breede Valley,Not applicable,143633.1
