geo_level,geo_code,geo_version,name,variable,value
district,244,,Alfred Nzo,Professional nurses,104.4
district,525,,Amajuba,Professional nurses,163.5
district,212,,Amathole,Professional nurses,147.6
district,637,,Bojanala,Professional nurses,99.7
district,292,,Buffalo City,Professional nurses,254.2
district,210,,Sarah Baartman,Professional nurses,168.4
district,102,,Cape Winelands,Professional nurses,79.4
district,935,,Capricorn,Professional nurses,173.7
district,105,,Central Karoo,Professional nurses,125.2
district,213,,Chris Hani,Professional nurses,198.3
district,1910,,City of Cape Town,Professional nurses,115.7
district,798,,City of Johannesburg,Professional nurses,114.9
district,799,,City of Tshwane,Professional nurses,172.3
district,640,,Dr Kenneth Kaunda,Professional nurses,193.2
district,639,,Dr Ruth Segomotsi Mompati,Professional nurses,164.6
province,EC,,Eastern Cape,Professional nurses,170.9
district,104,,Garden Route,Professional nurses,94.3
district,832,,Ehlanzeni,Professional nurses,174
district,797,,Ekurhuleni,Professional nurses,92.4
district,595,,eThekwini,Professional nurses,173.7
district,420,,Fezile Dabi,Professional nurses,62
district,309,,Frances Baard,Professional nurses,181.8
province,FS,,Free State,Professional nurses,89.7
province,GT,,Gauteng,Professional nurses,131.6
district,830,,Gert Sibande,Professional nurses,141.5
district,529,,iLembe,Professional nurses,133.1
district,214,,Joe Gqabi,Professional nurses,162.2
district,345,,John Taolo Gaetsewe,Professional nurses,127.7
province,KZN,,KwaZulu-Natal,Professional nurses,168.5
district,418,,Lejweleputswa,Professional nurses,70.8
province,LIM,,Limpopo,Professional nurses,165.2
district,4940,,Mangaung,Professional nurses,161.2
district,933,,Mopani,Professional nurses,154
province,MP,,Mpumalanga,Professional nurses,142.1
district,306,,Namakwa,Professional nurses,158.2
district,2930,,Nelson Mandela Bay,Professional nurses,182.4
district,638,,Ngaka Modiri Molema,Professional nurses,131.5
district,831,,Nkangala,Professional nurses,101.4
province,NW,,North West,Professional nurses,136
province,NC,,Northern Cape,Professional nurses,147
district,215,,O.R.Tambo,Professional nurses,153.5
district,103,,Overberg,Professional nurses,71.6
district,307,,Pixley ka Seme,Professional nurses,116.2
district,742,,Sedibeng,Professional nurses,123.5
district,947,,Sekhukhune,Professional nurses,130.6
district,543,,Harry Gwala,Professional nurses,153.8
country,ZA,,South Africa,Professional nurses,144.8
district,419,,Thabo Mofutsanyane,Professional nurses,60.2
district,521,,Ugu,Professional nurses,172.1
district,522,,Umgungundlovu,Professional nurses,246.1
district,527,,Umkhanyakude,Professional nurses,145.3
district,524,,Umzinyathi,Professional nurses,176.3
district,523,,Uthukela,Professional nurses,119
district,528,,King Cetshwayo,Professional nurses,175
district,934,,Vhembe,Professional nurses,192.1
district,936,,Waterberg,Professional nurses,172.1
district,101,,West Coast,Professional nurses,62.2
district,748,,West Rand,Professional nurses,183.7
province,WC,,Western Cape,Professional nurses,103.2
district,416,,Xhariep,Professional nurses,69
district,308,,Z F Mgcawu,Professional nurses,111.8
district,526,,Zululand,Professional nurses,135.1
district,244,,Alfred Nzo,Enrolled nurses,33.6
district,525,,Amajuba,Enrolled nurses,82.6
district,212,,Amathole,Enrolled nurses,40.9
district,637,,Bojanala,Enrolled nurses,19
district,292,,Buffalo City,Enrolled nurses,71.4
district,210,,Sarah Baartman,Enrolled nurses,40.4
district,935,,Capricorn,Enrolled nurses,84
district,213,,Chris Hani,Enrolled nurses,55.4
district,798,,City of Johannesburg,Enrolled nurses,62.6
district,799,,City of Tshwane,Enrolled nurses,95.1
district,640,,Dr Kenneth Kaunda,Enrolled nurses,40.4
district,639,,Dr Ruth Segomotsi Mompati,Enrolled nurses,40.1
province,EC,,Eastern Cape,Enrolled nurses,50.8
district,832,,Ehlanzeni,Enrolled nurses,64.6
