geo_level,geo_code,geo_version,name,variable,value
municipality,3084,,Kheis,Do not know,0
municipality,3084,,Kheis,No,2091.909
municipality,3084,,Kheis,Not applicable,12748.09
municipality,3084,,Kheis,Unspecified,0
municipality,3084,,Kheis,Yes,1725.897
municipality,5263,,Abaqulusi,Do not know,2061.877
municipality,5263,,Abaqulusi,No,22930.92
municipality,5263,,Abaqulusi,Not applicable,185071.2
municipality,5263,,Abaqulusi,Unspecified,0
municipality,5263,,Abaqulusi,Yes,33730.64
municipality,5238,,Alfred Duma,Do not know,63.64373
municipality,5238,,Alfred Duma,No,31704.66
municipality,5238,,Alfred Duma,Not applicable,277802.9
municipality,5238,,Alfred Duma,Unspecified,70.80318
municipality,5238,,Alfred Duma,Yes,46632.51
district,244,,Alfred Nzo,Do not know,135.4494
district,244,,Alfred Nzo,No,61222.26
district,244,,Alfred Nzo,Not applicable,712074.1
district,244,,Alfred Nzo,Unspecified,0
district,244,,Alfred Nzo,Yes,94432.18
municipality,2124,,Amahlathi,Do not know,34.42428
municipality,2124,,Amahlathi,No,7593.397
municipality,2124,,Amahlathi,Not applicable,85231.26
municipality,2124,,Amahlathi,Unspecified,0
municipality,2124,,Amahlathi,Yes,8966.458
district,525,,Amajuba,Do not know,423.6742
district,525,,Amajuba,No,51883.66
district,525,,Amajuba,Not applicable,418658.3
district,525,,Amajuba,Unspecified,0
district,525,,Amajuba,Yes,60361.14
district,212,,Amathole,Do not know,2495.109
district,212,,Amathole,No,79318.16
district,212,,Amathole,Not applicable,681414.8
district,212,,Amathole,Unspecified,167.9168
district,212,,Amathole,Yes,117394.4
municipality,9334,,Ba-Phalaborwa,Do not know,27.54923
municipality,9334,,Ba-Phalaborwa,No,13744.01
municipality,9334,,Ba-Phalaborwa,Not applicable,142925.8
municipality,9334,,Ba-Phalaborwa,Unspecified,161.7623
municipality,9334,,Ba-Phalaborwa,Yes,12077.58
municipality,1053,,Beaufort West,Do not know,22.22682
municipality,1053,,Beaufort West,No,1990.634
municipality,1053,,Beaufort West,Not applicable,47563.89
municipality,1053,,Beaufort West,Unspecified,65.2031
municipality,1053,,Beaufort West,Yes,1438.028
municipality,9366,,Bela-Bela,Do not know,0
municipality,9366,,Bela-Bela,No,2367.174
municipality,9366,,Bela-Bela,Not applicable,63847.33
municipality,9366,,Bela-Bela,Unspecified,0
municipality,9366,,Bela-Bela,Yes,10081.58
municipality,1013,,Bergrivier,Do not know,20.14086
municipality,1013,,Bergrivier,No,2468.582
municipality,1013,,Bergrivier,Not applicable,63227.01
municipality,1013,,Bergrivier,Unspecified,37.1827
municipality,1013,,Bergrivier,Yes,1720.912
municipality,5276,,Big Five Hlabisa,Do not know,912.8881
municipality,5276,,Big Five Hlabisa,No,12075.78
municipality,5276,,Big Five Hlabisa,Not applicable,66948.13
municipality,5276,,Big Five Hlabisa,Unspecified,0
municipality,5276,,Big Five Hlabisa,Yes,36684.88
municipality,1047,,Bitou,Do not know,0
municipality,1047,,Bitou,No,1538.223
municipality,1047,,Bitou,Not applicable,55321.66
municipality,1047,,Bitou,Unspecified,69.70824
municipality,1047,,Bitou,Yes,2227.588
municipality,9351,,Blouberg,Do not know,0
municipality,9351,,Blouberg,No,5601.081
municipality,9351,,Blouberg,Not applicable,157267.5
municipality,9351,,Blouberg,Unspecified,5.485924
municipality,9351,,Blouberg,Yes,9727.381
municipality,2102,,Blue Crane Route,Do not know,0
municipality,2102,,Blue Crane Route,No,1807.383
municipality,2102,,Blue Crane Route,Not applicable,32442.34
municipality,2102,,Blue Crane Route,Unspecified,0
municipality,2102,,Blue Crane Route,Yes,1813.539
district,637,,Bojanala,Do not know,1601.444
district,637,,Bojanala,No,99743.62
district,637,,Bojanala,Not applicable,1405387
district,637,,Bojanala,Unspecified,477.9031
district,637,,Bojanala,Yes,149938.2
municipality,1025,,Breede Valley,Do not know,0
municipality,1025,,Breede Valley,No,17621.38
municipality,1025,,Breede Valley,Not applicable,150887.2
municipality,1025,,Breede Valley,Unspecified,0
municipality,1025,,Breede Valley,Yes,8069.831
municipality,292,,Buffalo City,Do not know,1015.148
municipality,2920,,Buffalo City,Do not know,1015.148
municipality,292,,Buffalo City,Do not know,1015.148
municipality,2920,,Buffalo City,Do not know,1015.148
municipality,292,,Buffalo City,No,72154.71
municipality,2920,,Buffalo City,No,72154.71
municipality,292,,Buffalo City,No,72154.71
municipality,2920,,Buffalo City,No,72154.71
municipality,292,,Buffalo City,Not applicable,655647.9
municipality,2920,,Buffalo City,Not applicable,655647.9
municipality,292,,Buffalo City,Not applicable,655647.9
municipality,2920,,Buffalo City,Not applicable,655647.9
municipality,292,,Buffalo City,Unspecified,136.8616
municipality,2920,,Buffalo City,Unspecified,136.8616
municipality,292,,Buffalo City,Unspecified,136.8616
municipality,2920,,Buffalo City,Unspecified,136.8616
municipality,292,,Buffalo City,Yes,106042.5
municipality,2920,,Buffalo City,Yes,106042.5
municipality,292,,Buffalo City,Yes,106042.5
municipality,2920,,Buffalo City,Yes,106042.5
municipality,8325,,Bushbuckridge,Do not know,427.6954
municipality,8325,,Bushbuckridge,No,30611.57
municipality,8325,,Bushbuckridge,Not applicable,463615
municipality,8325,,Bushbuckridge,Unspecified,229.4222
municipality,8325,,Bushbuckridge,Yes,51331.8
district,210,,Cacadu,Do not know,16.89146
district,210,,Cacadu,No,31375.83
district,210,,Cacadu,Not applicable,418872.1
district,210,,Cacadu,Unspecified,28.98945
district,210,,Cacadu,Yes,29629.04
municipality,1033,,Cape Agulhas,Do not know,61.63472
municipality,1033,,Cape Agulhas,No,1297.44
